gX,gZ,gY,aX,aZ,aY,p1,p2,p3
116.96,259.94,347.38,-0.08,0.21,0.92,333,1949,1829
103.94,265.08,374.86,0.16,0.18,0.89,330,1953,1827
-0.89,261.65,443.93,-0.24,0.00,1.07,335,1951,1827
-19.60,266.12,445.47,-0.26,-0.08,1.15,335,1950,1827
-41.04,268.09,449.00,-0.24,-0.15,1.10,330,1949,1827
-63.33,269.95,457.32,-0.14,-0.10,1.16,327,1948,1826
-83.10,267.65,471.93,-0.04,-0.10,1.16,331,1951,1830
-103.80,265.91,481.76,-0.13,-0.14,1.11,333,1950,1831
-194.35,239.80,447.67,-0.60,-0.37,0.88,331,1947,1827
-181.85,231.65,398.54,-1.36,-0.14,-0.25,334,1951,1829
-207.83,224.79,382.64,-0.63,-0.21,0.74,337,1951,1829
-222.85,216.87,367.56,-0.57,-0.26,0.84,333,1951,1830
-226.26,206.66,356.77,-0.88,0.03,0.09,334,1949,1829
-307.80,140.11,290.17,-0.48,-0.15,0.95,332,1948,1827
-326.98,123.91,277.38,-0.48,-0.04,1.02,333,1947,1830
-337.97,112.47,257.82,-0.50,0.09,0.76,326,1949,1829
-352.78,105.72,242.52,-0.40,-0.04,0.77,333,1949,1829
-372.01,103.48,217.67,-0.63,-0.18,0.94,336,1951,1826
-467.33,87.01,150.25,-0.59,0.15,1.55,332,1947,1825
-503.08,34.58,85.41,-0.71,0.17,1.05,333,1948,1829
-503.08,19.66,82.89,0.40,-0.25,-0.59,332,1947,1829
-451.43,26.12,110.05,0.72,0.12,-0.40,334,1949,1827
-441.76,18.85,146.58,1.10,0.37,-0.40,325,1949,1827
-436.69,10.55,142.05,0.10,0.13,-0.36,332,1947,1827
-361.77,-70.63,34.09,-0.14,0.30,-0.53,333,1939,1829
-323.63,-74.35,3.71,0.54,0.50,-1.79,329,1948,1827
-309.76,-85.83,-10.47,0.28,0.70,-1.01,332,1947,1827
-303.65,-102.41,-43.94,-0.21,1.04,0.07,333,1951,1827
-277.33,-120.70,-65.14,0.19,0.84,-0.76,336,1947,1827
-256.44,-135.47,-94.29,0.01,0.94,-0.68,332,1946,1831
-197.88,-211.53,-261.62,-0.28,0.85,-0.23,331,1948,1828
-182.93,-230.41,-258.35,0.22,1.13,-0.24,332,1951,1828
-173.22,-248.02,-261.71,0.07,1.06,-0.20,332,1949,1833
-151.77,-259.27,-281.17,-0.16,1.09,-0.29,330,1947,1829
-135.07,-270.95,-314.07,-0.16,1.07,-0.19,333,1947,1830
-92.61,-284.06,-369.39,0.35,0.83,0.12,332,1948,1828
-88.27,-285.42,-383.62,0.37,0.87,0.16,326,1950,1827
-82.03,-286.52,-384.78,0.72,0.96,0.13,331,1948,1828
-80.78,-288.44,-375.42,0.85,0.98,0.22,330,1947,1831
-81.88,-288.64,-366.82,0.90,1.06,0.34,333,1950,1822
-79.47,-286.95,-356.36,0.91,1.20,0.20,333,1947,1827
-76.58,-293.62,-357.25,0.51,1.15,-0.09,333,1950,1828
-69.63,-293.04,-362.59,0.45,1.21,-0.23,333,1947,1828
-59.65,-293.05,-364.27,0.36,1.32,0.10,331,1949,1827
-54.92,-292.44,-371.66,0.35,1.20,-0.34,327,1947,1827
-49.24,-290.41,-368.64,0.50,1.34,-0.32,331,1947,1827
-17.74,-267.86,-239.81,0.97,1.62,-0.34,332,1949,1830
-13.22,-260.49,-220.79,0.80,1.53,-0.38,325,1947,1828
-11.47,-250.35,-201.31,0.92,1.68,-0.30,329,1947,1824
-6.30,-236.92,-177.11,0.95,1.64,-0.50,332,1947,1826
4.93,-225.89,-150.23,0.96,1.61,-0.56,330,1949,1830
17.22,-215.68,-128.52,0.90,1.65,-0.57,331,1948,1826
56.14,-158.00,-30.94,0.76,1.72,-0.65,332,1948,1827
63.25,-145.42,-9.55,0.71,1.72,-0.64,331,1948,1826
70.12,-133.65,11.61,0.67,1.70,-0.60,335,1949,1825
75.83,-122.06,30.96,0.58,1.68,-0.58,329,1951,1827
79.92,-110.87,46.89,0.47,1.67,-0.52,331,1981,1828
82.95,-100.76,58.40,0.37,1.62,-0.49,331,1950,1828
85.22,-60.99,103.30,-0.03,1.54,-0.33,333,1950,1826
83.71,-56.23,103.88,-0.24,1.49,-0.32,333,1948,1830
-229.22,-79.21,-173.62,-0.12,0.34,0.98,556,1669,1250
-245.22,-87.89,-181.22,-0.11,0.44,1.10,560,1670,1250
-257.47,-97.30,-190.58,-0.11,0.44,1.00,560,1666,1244
-270.46,-107.19,-198.47,-0.01,0.43,1.00,560,1667,1247
-280.98,-115.88,-199.25,0.14,0.49,0.88,559,1667,1243
-322.06,-170.78,-234.73,0.41,0.43,0.73,560,1670,1241
-324.40,-181.76,-235.46,0.33,0.37,0.43,559,1669,1242
-316.98,-185.21,-233.92,0.11,0.53,0.07,559,1666,1243
-310.17,-187.68,-271.52,-0.35,0.23,0.10,560,1669,1243
-313.11,-195.15,-276.96,0.35,0.36,0.24,559,1669,1241
-240.24,-200.03,-192.81,0.48,1.30,-1.31,559,1680,1253
-243.10,-213.60,-203.69,0.36,0.80,0.30,542,1686,1255
-331.25,-223.80,-284.99,-1.83,0.22,0.48,556,1695,1286
-347.77,-222.15,-385.14,-0.43,0.08,0.89,545,1697,1311
-394.00,-221.09,-388.26,0.51,0.25,0.66,547,1702,1345
-395.07,-211.73,-255.10,2.11,1.29,-0.11,538,1745,1502
-387.51,-204.32,-195.59,1.45,0.99,-0.11,528,1751,1535
-381.89,-201.74,-173.28,1.18,0.94,-0.22,522,1746,1581
-374.09,-205.27,-154.06,1.12,0.99,-0.19,511,1755,1600
-357.40,-212.58,-137.77,1.11,1.27,-0.53,503,1753,1634
-253.74,-216.75,-67.65,0.79,1.60,-0.96,481,1773,1738
-228.64,-212.46,-54.15,0.43,1.37,-1.01,465,1767,1747
-197.51,-206.15,-64.12,0.31,1.50,-1.34,458,1783,1762
-172.29,-199.68,-57.08,0.45,1.56,-1.23,454,1788,1776
-135.53,-191.79,-36.30,0.66,1.93,-1.41,450,1808,1783
49.74,-172.96,-103.08,-0.54,1.92,-1.87,413,1828,1791
98.55,-162.72,-82.33,0.28,1.98,-1.72,400,1835,1794
117.73,-155.13,-99.57,-0.62,1.49,-1.69,401,1840,1795
139.47,-156.46,-14.24,1.67,1.98,-1.56,399,1855,1797
173.79,-164.87,47.15,0.57,1.98,-1.54,400,1854,1797
203.85,-156.34,34.84,-0.83,1.86,-1.64,399,1857,1794
257.11,-141.99,-121.78,-0.51,1.84,-0.66,399,1872,1796
265.73,-139.28,-130.49,-0.53,1.44,-0.58,396,1874,1797
280.61,-131.15,-125.36,0.07,1.65,-0.85,397,1881,1794
295.95,-123.70,-101.95,0.25,1.74,-0.83,393,1884,1797
310.34,-116.55,-88.85,0.08,1.51,-0.72,397,1886,1796
355.36,-96.93,-8.15,0.38,1.34,-0.23,399,1900,1794
356.66,-94.64,9.36,0.30,1.32,-0.13,400,1899,1795
358.86,-91.74,19.13,0.29,1.29,-0.04,400,1904,1793
356.76,-78.28,36.02,0.42,1.24,0.10,400,1910,1797
357.07,-64.20,54.31,0.36,1.34,-0.07,400,1906,1795
337.16,-65.34,95.83,1.12,1.07,0.39,396,1911,1794
349.59,-14.06,160.66,0.30,1.12,-0.14,396,1927,1797
349.56,1.83,178.23,0.10,1.04,-0.09,399,1927,1790
345.82,16.15,191.59,0.09,0.98,0.08,398,1926,1793
336.28,33.43,203.93,-0.02,0.96,0.17,398,1931,1795
325.86,52.09,214.57,-0.06,0.91,0.17,398,1925,1795
321.04,65.60,222.09,-0.15,0.85,0.17,400,1926,1795
296.76,120.75,198.96,-0.76,0.53,-1.26,400,1931,1808
287.47,128.50,202.64,-0.97,0.29,0.31,399,1930,1815
290.69,148.04,216.34,-0.23,0.67,0.14,392,1929,1813
287.54,162.43,250.96,0.03,0.51,0.29,397,1930,1813
278.11,172.50,249.90,-0.48,0.59,0.57,399,1934,1821
264.26,185.34,257.33,-0.35,0.64,0.58,394,1931,1820
201.05,227.05,310.89,-0.20,0.25,0.85,400,1934,1824
189.42,234.29,308.20,-0.36,0.13,0.86,397,1934,1825
177.59,240.85,317.65,-0.30,0.17,0.90,397,1934,1825
160.17,245.28,321.58,-0.25,0.12,1.06,399,1935,1824
149.60,251.30,346.25,-0.05,0.22,0.90,398,1931,1824
135.08,256.15,362.25,-0.17,0.14,0.91,399,1933,1826
63.44,255.57,403.53,-0.23,0.03,1.01,397,1935,1828
53.27,246.73,426.84,-0.07,0.03,0.92,399,1935,1828
39.71,237.33,447.61,-0.06,0.07,0.99,399,1933,1829
13.31,239.80,469.48,-0.15,-0.00,1.10,400,1932,1827
-14.56,243.27,478.54,-0.68,-0.23,1.03,397,1935,1827
-32.26,245.33,470.78,-0.56,-0.23,1.07,398,1932,1827
-121.04,247.71,450.05,-0.54,-0.24,1.03,398,1935,1827
-136.23,246.29,439.58,-0.56,-0.23,0.91,395,1932,1829
-148.49,244.82,423.12,-0.65,-0.23,0.83,398,1935,1829
-160.11,243.46,393.51,-0.85,-0.25,0.77,399,1935,1825
-173.74,238.66,368.78,-0.71,-0.18,0.80,397,1934,1827
-225.39,194.12,307.06,-0.85,-0.08,0.61,399,1932,1828
-238.20,183.69,289.58,-0.96,-0.07,0.67,396,1930,1828
-251.56,174.37,271.22,-0.96,-0.06,0.70,395,1931,1826
-265.62,163.60,256.19,-0.82,0.01,0.71,400,1935,1828
-278.20,152.20,238.66,-0.82,0.07,0.75,397,1931,1829
-291.76,144.81,213.85,-0.88,-0.07,0.66,397,1931,1828
-348.27,119.42,126.93,-0.47,0.03,0.69,398,1931,1829
-356.09,111.54,118.90,-0.50,0.08,0.51,397,1934,1826
-367.05,106.14,99.32,-0.51,0.04,0.48,398,1934,1827
-373.95,105.16,60.69,-0.91,-0.03,0.33,399,1933,1829
-379.98,100.84,26.57,-0.61,-0.04,0.41,399,1931,1829
-369.33,66.14,16.45,0.10,0.09,-0.34,397,1936,1827
-371.72,49.27,2.23,0.09,0.22,-0.14,399,1933,1826
-368.21,32.43,0.23,0.19,0.27,-0.12,400,1933,1829
-367.04,17.05,-22.26,0.05,0.24,-0.06,397,1931,1827
-364.76,6.14,-43.68,0.10,0.36,-0.25,399,1931,1826
-355.39,-6.18,-67.10,0.10,0.42,-0.23,399,1934,1830
-323.86,-79.57,-156.65,0.47,0.48,-0.06,399,1933,1831
-321.50,-84.38,-148.24,0.91,0.77,-0.14,396,1934,1827
-321.43,-94.54,-149.36,0.60,0.71,0.09,398,1936,1828
-322.37,-105.19,-144.04,0.81,0.72,0.22,397,1934,1831
-321.83,-117.86,-143.81,0.68,0.79,0.20,396,1935,1829
-323.40,-130.98,-153.22,0.60,0.83,0.22,398,1919,1829
-309.91,-186.80,-160.01,1.15,1.01,-0.13,399,1936,1819
-299.60,-197.85,-152.20,1.12,0.99,-0.24,393,1933,1829
-290.43,-208.40,-151.39,0.99,0.99,-0.13,396,1933,1826
-283.01,-219.12,-167.68,0.72,0.87,-0.13,397,1931,1828
-278.35,-225.60,-189.83,0.60,0.79,-0.16,397,1936,1830
-226.59,-246.15,-218.01,0.86,1.09,-0.30,398,1936,1828
-216.52,-252.17,-229.20,0.67,1.07,-0.31,397,1927,1829
-207.22,-257.28,-241.05,0.65,1.10,-0.35,398,1932,1830
-198.52,-260.81,-247.52,0.62,1.14,-0.37,399,1935,1831
-190.53,-263.30,-251.54,0.66,1.13,-0.36,397,1935,1831
-151.19,-275.89,-286.42,0.31,1.25,-0.42,396,1934,1838
-144.15,-278.92,-305.60,0.26,1.21,-0.46,397,1933,1844
-136.82,-281.21,-319.98,0.37,1.31,-0.51,397,1934,1847
-132.84,-283.57,-327.69,0.43,1.36,-0.31,403,1935,1859
-119.86,-285.25,-328.93,0.67,1.49,-0.59,399,1933,1862
-74.15,-276.38,-280.64,0.40,1.45,-0.44,397,1941,1877
-70.05,-276.58,-279.78,0.69,1.43,-0.32,400,1943,1885
-57.43,-277.45,-261.05,0.92,1.63,-0.51,397,1949,1884
-46.41,-271.28,-232.36,1.06,1.75,-0.53,396,1950,1887
-41.36,-261.39,-210.73,0.93,1.67,-0.58,395,1950,1886
13.80,-218.34,-117.43,0.64,1.69,-0.79,397,1953,1888
24.26,-208.89,-108.78,0.64,1.69,-0.75,397,1955,1888
35.71,-199.22,-89.07,0.78,1.79,-0.78,400,1955,1890
44.46,-188.67,-78.33,0.63,1.71,-0.68,398,1956,1887
54.84,-177.73,-53.45,0.89,1.83,-0.75,399,1953,1889
-236.26,-90.11,-192.61,-0.59,0.68,1.09,561,1602,1255
-242.00,-99.77,-198.41,-0.20,0.58,0.78,560,1605,1247
-243.95,-104.41,-198.42,-0.12,0.48,0.57,560,1601,1249
-244.59,-107.92,-194.13,0.03,0.69,0.72,563,1599,1249
-251.25,-117.85,-219.63,-0.42,0.70,0.64,561,1605,1249
-268.03,-179.15,-306.06,-0.53,0.36,0.30,560,1616,1251
-260.90,-186.80,-344.12,-0.36,0.48,-0.02,560,1600,1247
-254.46,-195.74,-358.38,0.35,0.54,0.10,560,1602,1249
-234.96,-199.86,-345.92,0.50,0.72,-0.09,560,1602,1249
-228.87,-193.56,-354.42,0.13,0.68,0.08,560,1603,1249
-177.65,-161.01,-339.95,-0.94,0.37,0.04,557,1609,1262
-207.04,-161.54,-399.05,-0.35,0.19,0.91,549,1616,1277
-226.46,-181.70,-397.51,0.46,1.00,-0.20,546,1616,1300
-250.66,-205.96,-393.34,0.83,0.65,0.73,543,1618,1325
-252.75,-216.09,-375.11,1.40,1.23,0.18,542,1619,1344
-248.82,-215.21,-207.05,1.30,1.28,0.32,499,1680,1461
-247.42,-225.07,-205.80,0.80,0.83,-0.04,495,1690,1488
-238.00,-230.29,-207.59,0.96,1.15,-0.10,487,1694,1520
-233.08,-231.51,-219.42,0.69,1.28,-0.10,484,1710,1552
-223.05,-226.64,-236.09,0.49,1.20,-0.16,475,1735,1578
-119.11,-170.73,-150.49,0.63,1.74,-0.97,448,1766,1649
-91.01,-162.11,-110.55,0.85,1.85,-0.93,434,1771,1664
-64.29,-161.42,-107.39,0.25,1.78,-0.92,432,1776,1671
-32.12,-167.94,-125.95,0.11,1.47,-0.76,430,1776,1679
42.09,-174.08,-109.77,0.73,0.81,-1.89,426,1786,1679
104.73,-151.31,-48.38,0.22,1.85,-1.01,400,1790,1743
120.38,-141.07,-49.51,-0.04,1.62,-0.78,400,1791,1699
133.39,-137.88,-70.97,-0.27,1.68,-0.57,394,1794,1711
146.08,-138.95,11.42,1.74,1.98,0.02,398,1792,1711
156.82,-144.99,-7.95,0.18,1.54,-0.38,397,1791,1711
173.48,-135.94,-27.28,-0.47,1.70,-0.63,395,1798,1712
203.34,-110.08,-97.72,-0.39,1.56,-0.38,398,1814,1712
207.48,-110.87,-134.97,-0.22,1.45,-0.29,397,1817,1714
214.35,-104.98,-113.52,0.88,1.80,-0.40,398,1815,1717
228.34,-93.33,-67.48,0.89,1.90,-0.49,397,1827,1717
234.99,-82.54,-47.63,0.30,1.22,-0.22,400,1839,1721
235.36,-67.24,61.51,0.66,1.46,0.11,393,1853,1744
230.47,-63.33,71.76,0.23,1.38,0.16,397,1858,1749
228.64,-57.85,79.36,0.21,1.34,0.00,399,1866,1750
230.26,-52.06,88.74,0.22,1.28,-0.12,394,1872,1763
234.17,-47.62,103.73,0.31,1.35,-0.11,398,1882,1770
238.31,-42.09,114.11,0.16,1.24,-0.14,395,1890,1776
268.09,15.39,186.16,-0.07,1.15,-0.22,398,1907,1793
277.89,29.46,194.06,-0.07,1.08,-0.33,399,1913,1794
286.57,42.26,199.56,-0.09,1.13,-0.21,398,1913,1797
294.67,56.56,213.64,0.03,1.00,-0.31,398,1909,1794
314.31,66.90,220.17,-0.05,0.78,-0.30,398,1913,1793
321.48,80.29,228.32,-0.12,0.80,-0.20,400,1913,1795
306.69,137.77,209.47,-0.53,0.73,-0.10,399,1909,1797
308.38,150.37,250.37,0.00,0.60,0.05,394,1910,1805
296.40,160.98,247.10,-0.68,0.47,0.62,399,1915,1808
275.05,172.29,238.70,-0.55,0.48,0.55,395,1914,1814
262.06,182.47,239.68,-0.42,0.40,0.61,399,1899,1823
252.89,191.25,250.84,-0.23,0.59,0.57,397,1917,1828
215.51,229.33,293.94,-0.39,0.32,0.73,398,1915,1859
202.37,238.58,292.49,-0.48,0.14,0.77,398,1915,1861
195.15,243.43,291.73,-0.53,0.18,0.68,400,1917,1868
182.69,246.59,291.54,-0.41,0.17,0.82,398,1914,1871
164.53,247.83,296.57,-0.31,0.21,0.91,398,1914,1872
147.70,248.26,300.05,-0.38,0.26,0.95,396,1914,1872
66.69,244.61,391.61,0.05,0.22,1.07,394,1915,1879
36.12,254.56,396.49,-0.41,-0.09,1.04,400,1911,1879
14.87,258.18,397.71,-0.34,-0.04,1.05,400,1911,1879
-3.94,263.22,395.18,-0.34,-0.10,1.04,398,1911,1878
-22.09,266.41,392.90,-0.29,-0.05,1.09,399,1917,1879
-42.79,269.24,389.41,-0.29,-0.14,1.15,396,1916,1881
-138.59,276.69,405.19,-0.24,-0.22,0.91,393,1916,1885
-155.08,275.46,397.27,-0.29,-0.23,0.88,397,1913,1879
-170.61,271.37,382.57,-0.45,-0.29,0.83,397,1917,1879
-183.42,262.38,372.61,-0.41,-0.21,0.80,396,1914,1882
-198.79,251.17,371.15,-0.37,-0.15,0.84,400,1915,1877
-269.21,201.11,312.57,-0.96,-0.27,0.76,398,1913,1882
-282.38,191.40,279.15,-1.05,-0.24,0.70,400,1915,1878
-292.37,182.41,252.83,-0.90,-0.19,0.60,398,1915,1885
-302.90,171.63,242.52,-0.60,-0.10,0.59,399,1911,1881
-317.18,161.02,238.28,-0.37,0.04,0.68,399,1915,1881
-333.48,154.29,236.40,-0.44,-0.05,0.55,396,1911,1879
-382.58,107.53,174.86,-0.46,0.05,0.57,397,1913,1879
-391.95,100.50,165.73,-0.34,0.09,0.58,396,1913,1883
-399.83,92.52,151.51,-0.26,0.04,0.50,395,1913,1883
-413.37,83.46,136.95,-0.33,-0.04,0.61,399,1915,1879
-429.36,72.70,112.37,-0.39,-0.06,0.57,398,1916,1878
-443.97,52.43,77.79,0.30,0.09,-0.19,389,1918,1883
-434.79,40.26,76.86,0.11,0.20,-0.17,391,1911,1878
-421.56,24.06,83.24,0.46,0.34,-0.26,390,1913,1879
-414.11,4.96,74.78,0.24,0.18,-0.23,386,1915,1881
-409.68,-8.41,63.16,0.15,0.29,-0.36,386,1915,1882
-403.16,-19.70,29.91,-0.07,0.18,-0.40,379,1913,1886
-341.71,-66.21,-20.70,0.37,0.59,-0.55,367,1914,1882
-325.19,-78.35,-39.37,0.22,0.67,-0.58,363,1915,1879
-308.43,-91.39,-60.18,0.31,0.77,-0.58,357,1912,1881
-296.11,-104.40,-75.66,0.33,0.82,-0.52,350,1913,1881
-281.79,-119.02,-93.39,0.34,0.89,-0.58,341,1910,1878
-269.97,-134.84,-112.75,0.38,0.97,-0.49,336,1913,1879
-216.99,-191.24,-144.87,0.30,1.30,-0.20,325,1915,1878
-212.15,-204.05,-164.73,0.29,1.31,-0.10,326,1916,1878
-204.90,-220.47,-176.13,0.53,1.42,-0.10,323,1913,1878
-200.64,-234.12,-189.07,0.41,1.37,-0.08,322,1913,1877
-195.39,-248.41,-206.26,0.40,1.42,-0.10,322,1914,1879
-179.40,-304.67,-247.84,0.49,1.33,-0.10,322,1917,1884
-172.30,-318.84,-255.81,0.57,1.36,-0.11,330,1910,1880
-166.30,-332.12,-262.71,0.57,1.35,-0.12,322,1915,1881
-160.98,-343.15,-266.49,0.62,1.33,-0.14,326,1910,1881
-153.34,-351.31,-271.00,0.56,1.26,-0.28,326,1911,1879
-96.29,-378.64,-310.20,0.56,1.23,-0.67,324,1916,1883
-77.11,-379.27,-311.17,0.58,1.32,-0.68,320,1915,1878
-64.59,-378.60,-317.46,0.46,1.34,-0.57,322,1910,1878
-57.14,-372.67,-322.38,0.52,1.41,-0.56,322,1913,1879
-42.23,-377.13,-326.75,0.21,1.31,-0.34,326,1913,1881
-32.23,-377.89,-334.75,0.38,1.46,-0.46,321,1913,1882
2.26,-361.05,-303.49,0.77,1.50,-0.36,323,1913,1881
10.73,-358.41,-295.54,0.81,1.54,-0.41,322,1911,1881
17.50,-356.28,-305.10,0.36,1.33,-0.46,325,1913,1881
21.95,-351.62,-302.65,0.79,1.56,-0.43,323,1909,1881
21.59,-342.35,-273.22,1.14,1.78,-0.35,325,1911,1882
42.75,-285.83,-117.37,1.41,1.94,-0.41,323,1913,1879
46.20,-270.06,-81.11,1.13,1.71,-0.52,323,1907,1883
49.77,-244.52,-67.07,0.54,1.59,-0.57,326,1918,1883
54.00,-223.33,-76.88,0.33,1.45,-0.57,323,1915,1878